ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInYear,publishedInPage,remarks
1,1,Hepialidae,"Stephens, [1828]",family,Hepialidae,,,,,established,1436,1828,,
2,2,Epialidae,"Burmeister, 1878",family,Epialidae,,,,,established,153,1878,292,
3,3,Epialoidae,"Agassiz, 1847",family,Epialoidae,,,,,not established,7,1847,140,Misspelling
4,4,Hepiolidae,"Nordström, 1947",family,Hepiolidae,,,,,not established,1118,1947,13,Misspelling
5,5,Abantiades,"Herrich-Schäffer, [1855]",genus,Abantiades,,,,,established,687,1855,85,
6,6,Pielus,"Walker, 1856",genus,Pielus,,,,,established,1645,1856,"1549, 1576",
7,7,Rhizopsyche,"Scott, 1864",genus,Rhizopsyche,,,,,established,1356,1864,"4, 11",
8,8,Trictena,"Meyrick, 1890",genus,Trictena,,,,,established,1020,1890,1135,
9,9,Tristena,"Pagenstecher, 1909",genus,Tristena,,,,,not established,1161,1909,448,Misspelling
10,10,Bordaia,"Tindale, 1932",genus,Bordaia,,,,,established,1505,1932,507,
11,12,Abantiades albofasciatus,"(Swinhoe, 1892)",species,,Abantiades,,albofasciatus,,established,1474,1892,289,
12,12,Pielus albofasciatus,"Swinhoe, 1892",species,,Pielus,,albofasciatus,,established,1474,1892,289,
13,13,Abantiades antenniochrus,"Moore, 2014",species,,Abantiades,,antenniochrus,,established,1071,2014,224,
14,15,Abantiades aphenges,"(A. Turner, 1904)",species,,Abantiades,,aphenges,,established,1536,1904,247,
15,15,Pielus aphenges,"A. Turner, 1904",species,,Pielus,,aphenges,,established,1536,1904,247,
16,16,Abantiades argentangulum,"Moore & Edwards, 2014",species,,Abantiades,,argentangulum,,established,1076,2014,34,
17,18,Abantiades argentata,"(Tindale, 1932)",species,,Abantiades,,argentata,,established,1505,1932,500,
18,18,Trictena argentata,"Tindale, 1932",species,,Trictena,,argentata,,established,1505,1932,500,
19,20,Abantiades argyrosticha,"(A. Turner, 1929)",species,,Abantiades,,argyrosticha,,established,1542,1929,307,
20,20,Trictena argyrosticha,"A. Turner, 1929",species,,Trictena,,argyrosticha,,established,1542,1929,307,
21,22,Abantiades atripalpis,"(Walker, 1856)",species,,Abantiades,,atripalpis,,established,1645,1856,1577,
22,22,Pielus atripalpis,"Walker, 1856",species,,Pielus,,atripalpis,,established,1645,1856,1577,
23,23,Abantiades aurilegulus,"Tindale, 1932",species,,Abantiades,,aurilegulus,,established,1505,1932,520,
24,25,Abantiades barcas,"(Pfitzner, 1914)",species,,Abantiades,,barcas,,established,1196,1914,96,
25,25,Pielus barcas,"Pfitzner, 1914",species,,Pielus,,barcas,,established,1196,1914,96,
26,27,Abantiades barnardi,"(Tindale, 1941)",species,,Abantiades,,barnardi,,established,1508,1941,43,
27,27,Trictena barnardi,"Tindale, 1941",species,,Trictena,,barnardi,,established,1508,1941,43,
28,28,Abantiades centralia,"Moore & Beaver, 2020",species,,Abantiades,,centralia,,established,1073,2020,130,
29,29,Abantiades cephalocorvus,"Moore & Beaver, 2020",species,,Abantiades,,cephalocorvus,,established,1074,2020,73,
30,30,Abantiades concordia,"Moore & Beaver, 2022",species,,Abantiades,,concordia,,established,1072,2022,214,
31,31,Abantiades equipalpus,"Moore, 2014",species,,Abantiades,,equipalpus,,established,1071,2014,217,
32,32,Abantiades fulvomarginatus,"Tindale, 1932",species,,Abantiades,,fulvomarginatus,,established,1505,1932,534,
33,34,Abantiades furva,"(Tindale, 1932)",species,,Abantiades,,furva,,established,1505,1932,508,
34,34,Bordaia furva,"Tindale, 1932",species,,Bordaia,,furva,,established,1505,1932,508,
35,35,Abantiades horakae,"Simonsen, 2018",species,,Abantiades,,horakae,,established,1383,2018,87,
36,36,Abantiades hutchinsoni,"Moore & Beaver, 2020",species,,Abantiades,,hutchinsoni,,established,1073,2020,128,
37,38,Abantiades hyalinatus,"(Herrich-Schäffer, [1853])",species,,Abantiades,,hyalinatus,,established,688,1853,"5, pl. [11], fig. 50",
38,38,Epiolus hyalinatus,"Herrich-Schäffer, [1853]",species,,Epiolus,,hyalinatus,,established,688,1853,"5, pl. [11], fig. 50",
39,39,Abantiades diaphanus,"Herrich-Schäffer, [1855]",species,,Abantiades,,diaphanus,,established,688,[1855],5,
40,40,Charagia ingens,"Walker, 1865",species,,Charagia,,ingens,,established,1646,1865,596,
41,41,Pielus erythrinus,"Walker, 1865",species,,Pielus,,erythrinus,,established,1646,1865,599,
42,42,Pielus imperialis,"Olliff & Prince, 1888",species,,Pielus,,imperialis,,established,1137,1888,1015,
43,43,Abantiades hyalinatus f. brunneus,"Tindale, 1932",form,,Abantiades,,hyalinatus,brunneus,established,1505,1932,518,
44,44,Abantiades diaphanous,"Simonsen, 2018",species,,Abantiades,,diaphanous,,not established,1383,2018,69,Misspelling
45,46,Abantiades hydrographus,"(C. & R. Felder, 1874)",species,,Abantiades,,hydrographus,,established,412,1874,"pl. LXXX, fig. 3",
46,46,Pielus hydrographus,"C. & R. Felder, 1874",species,,Pielus,,hydrographus,,established,412,1874,"pl. LXXX, fig. 3",
47,47,Abantiades inexpecta,"Simonsen, 2018",species,,Abantiades,,inexpecta,,established,1383,2018,88,
48,49,Abantiades karnka,"(Tindale, 1941)",species,,Abantiades,,karnka,,established,1508,1941,44,
49,49,Bordaia karnka,"Tindale, 1941",species,,Bordaia,,karnka,,established,1508,1941,44,
50,50,Abantiades kayi,"Moore & Beaver, 2020",species,,Abantiades,,kayi,,established,1073,2020,118,
51,51,Abantiades kristenseni,"Simonsen, 2018",species,,Abantiades,,kristenseni,,established,1383,2018,86,
52,53,Abantiades labyrinthicus,"(Donovan, 1805)",species,,Abantiades,,labyrinthicus,,established,316,1805,pl. 38,
53,53,Cossus labyrinthicus,"Donovan, 1805",species,,Cossus,,labyrinthicus,,established,316,1805,pl. 38,
54,54,Cossus argenteus,"Donovan, 1805",species,,Cossus,,argenteus,,established,316,1805,"pl. 38, fig. 2",
55,55,Abantiades argentaeus,"Donovan, 1805",species,,Abantiades,,argentaeus,,not established,316,1805,,Misspelling
56,56,Pielus tasmaniae,"Walker, 1856",species,,Pielus,,tasmaniae,,established,1645,1856,1577,
57,57,Pielus swainsoni,"Scott, 1864",species,,Pielus,,swainsoni,,established,1356,1864,"11, pl. 4",
58,58,Pielus diversata,"Lucas, 1898",species,,Pielus,,diversata,,established,944,1898,62,
59,59,Abantiades latipennis,"Tindale, 1932",species,,Abantiades,,latipennis,,established,1505,1932,530,
60,61,Abantiades leucochiton,"(Pfitzner, 1914)",species,,Abantiades,,leucochiton,,established,1196,1914,95,
61,61,Pielus leucochiton,"Pfitzner, 1914",species,,Pielus,,leucochiton,,established,1196,1914,95,
62,62,Abantiades lineacurva,"Moore & Edwards, 2014",species,,Abantiades,,lineacurva,,established,1076,2014,30,
63,63,Abantiades macropusinsulariae,"Simonsen, 2018",species,,Abantiades,,macropusinsulariae,,established,1383,2018,89,
64,65,Abantiades magnificus,"(Lucas, 1898)",species,,Abantiades,,magnificus,,established,944,1898,61,
65,65,Pielus magnificus,"Lucas, 1898",species,,Pielus,,magnificus,,established,944,1898,61,
66,66,Abantiades malleus,"Moore & Beaver, 2022",species,,Abantiades,,malleus,,established,1072,2022,209,
67,67,Abantiades marcidus,"Tindale, 1932",species,,Abantiades,,marcidus,,established,1505,1932,515,
68,68,Abantiades mcquillani,"Simonsen, 2018",species,,Abantiades,,mcquillani,,established,1383,2018,72,
69,70,Abantiades moesta,"(Tindale, 1932)",species,,Abantiades,,moesta,,established,1505,1932,508,
70,70,Bordaia moesta,"Tindale, 1932",species,,Bordaia,,moesta,,established,1505,1932,508,
71,71,Abantiades mysteriella,"Simonsen, 2018",species,,Abantiades,,mysteriella,,established,1383,2018,99,
72,72,Abantiades neglecta,"Simonsen, 2018",species,,Abantiades,,neglecta,,established,1383,2018,79,
73,73,Abantiades obscura,"Simonsen, 2018",species,,Abantiades,,obscura,,established,1383,2018,91,
74,74,Abantiades ocellatus,"Tindale, 1932",species,,Abantiades,,ocellatus,,established,1505,1932,514,
75,75,Abantiades pallida,"Simonsen, 2018",species,,Abantiades,,pallida,,established,1383,2018,90,
76,77,Abantiades paradoxa,"(Tindale, 1932)",species,,Abantiades,,paradoxa,,established,1505,1932,509,
77,77,Bordaia paradoxa,"Tindale, 1932",species,,Bordaia,,paradoxa,,established,1505,1932,509,
78,78,Abantiades penneshawensis,"Moore & Beaver, 2021",species,,Abantiades,,penneshawensis,,established,1075,2021,585,
79,80,Abantiades pica,"(Tindale, 1932)",species,,Abantiades,,pica,,established,1505,1932,507,
80,80,Bordaia pica,"Tindale, 1932",species,,Bordaia,,pica,,established,1505,1932,507,
81,81,Abantiades rubrus,"Moore & Beaver, 2021",species,,Abantiades,,rubrus,,established,1075,2021,573,
82,82,Abantiades sericatus,"Tindale, 1932",species,,Abantiades,,sericatus,,established,1505,1932,513,
83,83,Abantiades sui,"Simonsen, 2018",species,,Abantiades,,sui,,established,1383,2018,97,
84,84,Abantiades tembyi,"Moore & Beaver, 2020",species,,Abantiades,,tembyi,,established,1074,2020,80,
85,85,Abantiades zonatriticum,"Moore & Beaver, 2020",species,,Abantiades,,zonatriticum,,established,1073,2020,122,
86,86,Aenetus,"Herrich-Schäffer, [1855]",genus,Aenetus,,,,,established,687,1855,85,
87,87,Charagia,"Walker, 1856",genus,Charagia,,,,,established,1645,1856,1569,
88,88,Phloiopsyche,"Scott, 1864",genus,Phloiopsyche,,,,,established,1356,1864,pl. 2,
89,89,Oenetus,"Kirby, 1892",genus,Oenetus,,,,,not established,815,1892,891,Misspelling
90,90,Choragia,"Pagenstecher, 1909",genus,Choragia,,,,,not established,1161,1909,448,Misspelling
91,91,Oenetes,"Oke, 1953",genus,Oenetes,,,,,not established,1133,1953,160,Misspelling
92,92,Aenetus albadamanteum,"Beaver & Grehan, 2020",species,,Aenetus,,albadamanteum,,established,84,2020,461,
93,93,Aenetus arfaki,"Bethune-Baker, 1910",species,,Aenetus,,arfaki,,established,100,1910,458,
94,94,Oenetus arfaki,"Bethune-Baker, 1910",species,,Oenetus,,arfaki,,established,100,1910,458,
95,95,Charagia ninayana,"Pfitzner, 1914",species,,Charagia,,ninayana,,established,1196,1914,95,
96,97,Aenetus astathes,"(A. Turner, 1915)",species,,Aenetus,,astathes,,established,1538,1915,56,
97,97,Hepialus astathes,"A. Turner, 1915",species,,Hepialus,,astathes,,established,1538,1915,56,
98,98,Aenetus bilineatus,"Beaver, 2019",species,,Aenetus,,bilineatus,,established,80,2019,47,
99,100,Aenetus blackburnii,"(Lower, 1892)",species,,Aenetus,,blackburnii,,established,935,1892,5,
100,100,Hepialus blackburnii,"Lower, 1892",species,,Hepialus,,blackburnii,,established,935,1892,5,
101,101,Aenetus blackburni,"Pfitzner & Gaede, 1933",species,,Aenetus,,blackburni,,not established,1197,1933,,Misspelling
102,102,Aenetus cohici,"Viette, 1961",species,,Aenetus,,cohici,,established,1623,1961,106,
103,103,Aenetus crameri,"Viette, 1956",species,,Aenetus,,crameri,,established,1621,1956,42,
104,105,Aenetus cyanochlora,"(Lower, 1894)",species,,Aenetus,,cyanochlora,,established,936,1894,77,
105,105,Hepialus cyanochlora,"Lower, 1894",species,,Hepialus,,cyanochlora,,established,936,1894,77,
106,106,Hepialus thermistis,"Lower, 1894",species,,Hepialus,,thermistis,,established,936,1894,77,
107,107,Charagia walsinghami,"Olliff, 1895",species,,Charagia,,walsinghami,,established,1136,1895,116,
108,108,Aenetus canochlora,"Pfitzner & Gaede, 1933",species,,Aenetus,,canochlora,,not established,1197,1933,pl. 73d,Misspelling
109,109,Aenetus djernaesae,"Simonsen, 2018",species,,Aenetus,,djernaesae,,established,1383,2018,142,
110,111,Aenetus dulcis,"(Swinhoe, 1892)",species,,Aenetus,,dulcis,,established,1474,1892,288,
111,111,Charagia dulcis,"Swinhoe, 1892",species,,Charagia,,dulcis,,established,1474,1892,288,
112,112,Charagia celcissima,"Olliff, 1895",species,,Charagia,,celcissima,,established,1136,1895,116,
113,113,Charagia jordani,"Pfitzner, 1909",species,,Charagia,,jordani,,established,1194,1909,138,
114,114,Aenetus edwardsi,"Simonsen, 2018",species,,Aenetus,,edwardsi,,established,1383,2018,139,
115,116,Aenetus eugyna,"(Rothschild & Jordan, 1907)",species,,Aenetus,,eugyna,,established,1306,1907,198,
116,116,Charagia eugyna,"Rothschild & Jordan, 1907",species,,Charagia,,eugyna,,established,1306,1907,198,
117,118,Aenetus eximia,"(Scott, 1869)",species,,Aenetus,,eximia,,established,1357,1869,35,
118,118,Charagia eximia,"Scott, 1869",species,,Charagia,,eximia,,established,1357,1869,35,
119,119,Hepialus hilaris,"Lucas, 1891",species,,Hepialus,,hilaris,,established,943,1891,284,
120,120,Charagia pomalis,"Swinhoe, 1892",species,,Charagia,,pomalis,,established,1474,1892,288,
121,121,Charagia coreeba,"Olliff, 1895",species,,Charagia,,coreeba,,established,1136,1895,116,
122,123,Aenetus hampsoni,"(Joicey & Noakes, 1914)",species,,Aenetus,,hampsoni,,established,766,1914,282,
123,123,Charagia hampsoni,"Joicey & Noakes, 1914",species,,Charagia,,hampsoni,,established,766,1914,282,
124,125,Aenetus lewinii,"(Walker, 1856)",species,,Aenetus,,lewinii,,established,1645,1856,1570,
125,125,Charagia lewinii,"Walker, 1856",species,,Charagia,,lewinii,,established,1645,1856,1570,
126,126,Charagia lamberti,"Walker, 1856",species,,Charagia,,lamberti,,established,1645,1856,1571,
127,128,Aenetus ligniveren,"(Lewin, 1805)",species,,Aenetus,,ligniveren,,established,888,1805,17,
128,128,Hepialus ligniveren,"Lewin, 1805",species,,Hepialus,,ligniveren,,established,888,1805,17,
129,129,Hepialus lignivorus,"Boisduval, 1832",species,,Hepialus,,lignivorus,,not established,115,1832,234,Misspelling
130,130,Charagia lignivora,"Walker, 1856",species,,Charagia,,lignivora,,not established,1645,1856,1570,Misspelling
131,131,Phloiopsyche venusta,"Scott, 1864",species,,Phloiopsyche,,venusta,,established,1356,1864,pl. 2,
132,132,Aenetus maiasinus,"Beaver & Moore, 2020",species,,Aenetus,,maiasinus,,established,84,2020,455,
133,134,Aenetus marginatus,"(Rothschild, 1896)",species,,Aenetus,,marginatus,,established,1301,1896,326,
134,134,Oenetus marginatus,"Rothschild, 1896",species,,Oenetus,,marginatus,,established,1301,1896,326,
135,135,Oenetus marginatus misimanus,"Rothschild, 1898",subspecies,,Oenetus,,marginatus,misimanus,established,1302,1898,219,
136,136,Oenetus marginatus saturatior,"Rothschild, 1915",subspecies,,Oenetus,,marginatus,saturatior,established,1304,1915,145,
137,137,Charagia eugynoides,"Strand, 1912",species,,Charagia,,eugynoides,,established,1450,1912,186,
138,139,Aenetus mirabilis,"(Rothschild, 1894)",species,,Aenetus,,mirabilis,,established,1299,1894,440,
139,139,Oenetus mirabilis,"Rothschild, 1894",species,,Oenetus,,mirabilis,,established,1299,1894,440,
140,141,Aenetus montanus,"(Tindale, 1953)",species,,Aenetus,,montanus,,established,1510,1953,79,
141,141,Oenetus montanus,"Tindale, 1953",species,,Oenetus,,montanus,,established,1510,1953,79,
142,142,Aenetus moorei,"Beaver, 2019",species,,Aenetus,,moorei,,established,81,2019,126,
143,144,Aenetus ombraloma,"(Lower, 1902)",species,,Aenetus,,ombraloma,,established,937,1902,212,
144,144,Hepialus ombraloma,"Lower, 1902",species,,Hepialus,,ombraloma,,established,937,1902,212,
145,145,Oenetes taggi,"Oke, 1953",species,,Oenetes,,taggi,,established,1133,1953,160,
146,146,Oenetus paradiseus,"Tindale, 1953",species,,Oenetus,,paradiseus,,established,1510,1953,77,
147,148,Aenetus ramsayi,"(Scott, 1869)",species,,Aenetus,,ramsayi,,established,1357,1869,32,
148,148,Charagia ramsayi,"Scott, 1869",species,,Charagia,,ramsayi,,established,1357,1869,32,
149,149,Charagia ramsayi f. chrysomallon,"Pfitzner, 1914",form,,Charagia,,ramsayi,chrysomallon,established,1196,1914,95,
150,151,Aenetus scotti,"(Scott, 1869)",species,,Aenetus,,scotti,,established,1357,1869,34,
151,151,Charagia scotti,"Scott, 1869",species,,Charagia,,scotti,,established,1357,1869,34,
152,152,Hepialus daphnandrae,"Lucas, 1891",species,,Hepialus,,daphnandrae,,established,943,1891,284,
153,153,Aenetus daphnandri,"Dodd, 1902",species,,Aenetus,,daphnandri,,not established,310,1902,73,Misspelling
154,154,Aenetus daphnandriae,"Pfitzner, 1907",species,,Aenetus,,daphnandriae,,not established,1193,1907,215,Misspelling
155,155,Charagia daphnandrae ab. swinhoei,"Pfitzner & Gaede, 1933",aberration,,Charagia,,daphnandrae,swinhoei,established,1197,1933,829,
156,157,Aenetus scripta,"(Scott, 1869)",species,,Aenetus,,scripta,,established,1357,1869,33,
157,157,Charagia scripta,"Scott, 1869",species,,Charagia,,scripta,,established,1357,1869,33,
158,158,Charagia argyrographa,"C. Felder, R. Felder & Rogenhofer, 1874",species,,Charagia,,argyrographa,,established,412,1874,"pl. 81, fig. 2",
159,159,Charagia argyrodines,"Pfitzner, 1914",species,,Charagia,,argyrodines,,established,1196,1914,95,
160,161,Aenetus sibelae,"(Roepke, 1935)",species,,Aenetus,,sibelae,,established,1290,1935,102,
161,161,Phassus sibelae,"Roepke, 1935",species,,Phassus,,sibelae,,established,1290,1935,102,
162,162,Aenetus simonseni,"Beaver & Moore, 2020",species,,Aenetus,,simonseni,,established,84,2020,452,
163,164,Aenetus sordida,"(Rothschild & Jordan, 1905)",species,,Aenetus,,sordida,,established,1305,1905,478,
164,164,Charagia sordida,"Rothschild & Jordan, 1905",species,,Charagia,,sordida,,established,1305,1905,478,
165,166,Aenetus splendens,"(Scott, 1864)",species,,Aenetus,,splendens,,established,1356,1864,"6, pl. 2",
166,166,Charagia splendens,"Scott, 1864",species,,Charagia,,splendens,,established,1356,1864,"6, pl. 2",
167,167,Charagia acaciae,"Pfitzner & Gaede, 1933",species,,Charagia,,acaciae,,established,1197,1933,828,
168,168,Aenetus sumatraensis,"Grehan, Witt & Ignatev, 2018",species,,Aenetus,,sumatraensis,,established,603,2018,851,
169,170,Aenetus tegulatus,"(Pagenstecher, 1888)",species,,Aenetus,,tegulatus,,established,1160,1888,127,
170,170,Hepialus tegulatus,"Pagenstecher, 1888",species,,Hepialus,,tegulatus,,established,1160,1888,127,
171,171,Hepialus rosatus,"Pagenstecher, 1888",species,,Hepialus,,rosatus,,established,1160,1888,127,
172,173,Aenetus tephroptilus,"(A. Turner, 1915)",species,,Aenetus,,tephroptilus,,established,1538,1915,57,
173,173,Hepialus tephroptilus,"A. Turner, 1915",species,,Hepialus,,tephroptilus,,established,1538,1915,57,
174,174,Aenetus tindalei,"Simonsen, 2018",species,,Aenetus,,tindalei,,established,1383,2018,134,
175,175,Aenetus toxopeusi,"Viette, 1956",species,,Aenetus,,toxopeusi,,established,1621,1956,44,
176,176,Aenetus trigonogrammus,"Beaver & Moore, 2020",species,,Aenetus,,trigonogrammus,,established,84,2020,460,
177,178,Aenetus virescens,"(Doubleday, 1843)",species,,Aenetus,,virescens,,established,319,1843,284,
178,178,Hepialus virescens,"Doubleday, 1843",species,,Hepialus,,virescens,,established,319,1843,284,
179,179,Charagia rubroviridans,"Walker, 1856",species,,Charagia,,rubroviridans,,established,1645,1856,1570,
180,180,Charagia fischeri,"C. Felder, R. Felder & Rogenhofer, 1874",species,,Charagia,,fischeri,,established,412,1874,"pl. 80, fig. 1",
181,181,Charagia hectori,"Butler, 1877",species,,Charagia,,hectori,,established,159,1877,380,
182,182,Charagia virescens ab. alboextremis,"Quail, 1902",aberration,,Charagia,,virescens,alboextremis,established,1239,1902,252,"""Unlike the majority of its [Charagia virescens] sex, one male which I have taken has all those usually pale-green markings of the forewings distinctly and decidedly white in colour. I propose for this aberration the name ""albo-extremis."""
183,183,Aenetus wollastoni,"Rothschild, 1915",species,,Aenetus,,wollastoni,,established,1304,1915,146,
184,184,Oenetus wollastoni,"Rothschild, 1915",species,,Oenetus,,wollastoni,,established,1304,1915,146,
185,185,Aepytus,"Herrich-Schäffer, [1855]",genus,Aepytus,,,,,established,687,1855,5,
186,187,Aepytus biedermanni,"(Viette, 1950)",species,,Aepytus,,biedermanni,,established,1601,1950,60,
187,187,Schaefferiana biedermanni,"Viette, 1950",species,,Schaefferiana,,biedermanni,,established,1601,1950,60,
188,188,Aepytus cataguas,"C. Mielke & Grehan, 2015",species,,Aepytus,,cataguas,,established,1035,2015,71,
189,190,Aepytus exclamans,"(Herrich-Schäffer, [1854])",species,,Aepytus,,exclamans,,established,688,1854,"wrapper + pl. [31], fig. 145",
190,190,Epialus exclamans,"Herrich-Schäffer, [1854]",species,,Epialus,,exclamans,,established,688,1854,"wrapper + pl. [31], fig. 145",
191,192,Aepytus guarani,"(Pfitzner, 1914)",species,,Aepytus,,guarani,,established,1196,1914,105,
192,192,Dalaca guarani,"Pfitzner, 1914",species,,Dalaca,,guarani,,established,1196,1914,105,
193,193,Schaefferiana jeanneli,"Viette, 1950",species,,Schaefferiana,,jeanneli,,established,1601,1950,59,
194,194,Aepytus tupi,"C. Mielke & Grehan, 2015",species,,Aepytus,,tupi,,established,1035,2015,75,
195,195,Afrotheora,"Nielsen & Scoble, 1986",genus,Afrotheora,,,,,established,1114,1986,30,
196,196,Afrotheora argentimaculata,"Nielsen & Scoble, 1986",species,,Afrotheora,,argentimaculata,,established,1114,1986,46,
197,197,Afrotheora brevivalva,"Nielsen & Scoble, 1986",species,,Afrotheora,,brevivalva,,established,1114,1986,51,
198,198,Afrotheora flavimaculata,"Nielsen & Scoble, 1986",species,,Afrotheora,,flavimaculata,,established,1114,1986,46,
199,200,Afrotheora jordani,"(Viette, 1956)",species,,Afrotheora,,jordani,,established,1620,1956,373,
200,200,Eudalaca jordani,"Viette, 1956",species,,Eudalaca,,jordani,,established,1620,1956,373,
201,201,Afrotheora minirhodaula,"Nielsen & Scoble, 1986",species,,Afrotheora,,minirhodaula,,established,1114,1986,45,
202,203,Afrotheora rhodaula,"(Meyrick, 1926)",species,,Afrotheora,,rhodaula,,established,1026,1926,350,
203,203,Dalaca rhodaula,"Meyrick, 1926",species,,Dalaca,,rhodaula,,established,1026,1926,350,
204,205,Afrotheora thermodes,"(Meyrick, 1921)",species,,Afrotheora,,thermodes,,established,1025,1921,143,
205,205,Hepialus thermodes,"Meyrick, 1921",species,,Hepialus,,thermodes,,established,1025,1921,143,
206,206,Hepialus pardalias,"Janse, 1942",species,,Hepialus,,pardalias,,established,756,1942,36 [incorrectly attributed to Meyrick],
207,207,Agripialus,"C. Mielke, Grehan & Koike, 2021",genus,Agripialus,,,,,established,1042,2021,562,
208,208,Agripialus campos,"C. Mielke, Grehan & Koike, 2021",species,,Agripialus,,campos,,established,1042,2021,564,
209,209,Agripialus caparao,"C. Mielke, Grehan & Koike, 2021",species,,Agripialus,,caparao,,established,1042,2021,566,
210,210,Agripialus itatiaia,"C. Mielke, Grehan & Koike, 2021",species,,Agripialus,,itatiaia,,established,1042,2021,566,
211,211,Agripialus variabilis,"C. Mielke, Grehan & Koike, 2021",species,,Agripialus,,variabilis,,established,1042,2021,564,
212,212,Alloaepytus,"Viette, 1951",genus,Alloaepytus,,,,,established,1609,1951,2,
213,214,Alloaepytus tesselloides,"(Schaus, 1901)",species,,Alloaepytus,,tesselloides,,established,1337,1901,76,
214,214,Dalaca tesselloides,"Schaus, 1901",species,,Dalaca,,tesselloides,,established,1337,1901,76,
215,215,Dalaca coscinophora,"Pfitzner, 1914",species,,Dalaca,,coscinophora,,established,1196,1914,105,
216,216,Andeabatis,"Nielsen & Robinson, 1983",genus,Andeabatis,,,,,established,1112,1983,108,
217,218,Andeabatis chilensis,"(Ureta, 1951)",species,,Andeabatis,,chilensis,,established,1566,1951,75,
218,218,Xyleutes chilensis,"Ureta, 1951",species,,Xyleutes,,chilensis,,established,1566,1951,75,
219,219,Antihepialus,"Janse, 1942",genus,Antihepialus,,,,,established,756,1942,32,
220,220,Ptycholoma,"C. & R. Felder, 1874",genus,Ptycholoma,,,,,established,412,1874,pl. 82,
221,222,Antihepialus antarcticus,"(Wallengren, 1860)",species,,Antihepialus,,antarcticus,,established,1650,1860,43,
222,222,Hepiolus antarcticus,"Wallengren, 1860",species,,Hepiolus,,antarcticus,,established,1650,1860,43,
223,223,Ptycholoma (Epialus) aurifaber,"C. & R. Felder, 1874",species,,Ptycholoma,Epialus,aurifaber,,established,412,1874,"pl. LXXXII, fig. 11",
224,224,Antihepialus capeneri,"Janse, 1948",species,,Antihepialus,,capeneri,,established,758,1948,181,
225,226,Antihepialus keniae,"(Holland, 1892)",species,,Antihepialus,,keniae,,established,705,1892,94,
226,226,Hepialus keniae,"Holland, 1892",species,,Hepialus,,keniae,,established,705,1892,94,
227,227,Hepialus tanganyicus,"Rebel, 1914",species,,Hepialus,,tanganyicus,,established,1255,1914,291,
228,229,Antihepialus vansoni,"(Janse, 1942)",species,,Antihepialus,,vansoni,,established,756,1942,28,
229,229,Dalaca vansoni,"Janse, 1942",species,,Dalaca,,vansoni,,established,756,1942,28,
230,230,Aoraia,"Dumbleton, 1966",genus,Aoraia,,,,,established,345,1966,930,
231,231,Trioxycanus,"Dumbleton, 1966",genus,Trioxycanus,,,,,established,345,1966,943,
232,232,Aoraia aspina,"Dugdale, 1994",species,,Aoraia,,aspina,,established,337,1994,41,
233,234,Aoraia aurimaculata,"(Philpott, 1914)",species,,Aoraia,,aurimaculata,,established,1200,1914,121,
234,234,Porina aurimaculata,"Philpott, 1914",species,,Porina,,aurimaculata,,established,1200,1914,121,
235,236,Aoraia dinodes,"(Meyrick, 1890)",species,,Aoraia,,dinodes,,established,1020,1890,206,
236,236,Porina dinodes,"Meyrick, 1890",species,,Porina,,dinodes,,established,1020,1890,206,
237,238,Aoraia enysii,"(Butler, 1877)",species,,Aoraia,,enysii,,established,159,1877,381,
238,238,Porina enysii,"Butler, 1877",species,,Porina,,enysii,,established,159,1877,381,
239,239,Porina leonina,"Philpott, 1927",species,,Porina,,leonina,,established,1205,1927,709,
240,240,Aoraia flavida,"Dugdale, 1994",species,,Aoraia,,flavida,,established,337,1994,44,
241,241,Aoraia hespera,"Dugdale, 1994",species,,Aoraia,,hespera,,established,337,1994,45,
242,242,Aoraia insularis,"Dugdale, 1994",species,,Aoraia,,insularis,,established,337,1994,45,
243,243,Aoraia lenis,"Dugdale, 1994",species,,Aoraia,,lenis,,established,337,1994,46,
244,244,Aoraia macropis,"Dugdale, 1994",species,,Aoraia,,macropis,,established,337,1994,47,
245,245,Aoraia oreobolae,"Dugdale, 1994",species,,Aoraia,,oreobolae,,established,337,1994,48,
246,246,Aoraia orientalis,"Dugdale, 1994",species,,Aoraia,,orientalis,,established,337,1994,49,
247,247,Aoraia rufivena,"Dugdale, 1994",species,,Aoraia,,rufivena,,established,337,1994,49,
248,249,Aoraia senex,"(Hudson, 1908)",species,,Aoraia,,senex,,established,730,1908,107,
249,249,Porina senex,"Hudson, 1908",species,,Porina,,senex,,established,730,1908,107,
250,250,Porina annulata,"Hamilton, 1909",species,,Porina,,annulata,,established,629,1909,48,
251,251,Aplatissa,"Viette, 1953",genus,Aplatissa,,,,,established,1618,1953,81,
252,253,Aplatissa michaelis,"(Pfitzner, 1914)",species,,Aplatissa,,michaelis,,established,1196,1914,105,
253,253,Dalaca michaelis,"Pfitzner, 1914",species,,Dalaca,,michaelis,,established,1196,1914,105,
254,254,Aplatissa michaeli,"Pfitzner, 1937",species,,Aplatissa,,michaeli,,not established,1198,1937,1294,Misspelling
255,255,Aplatissa strangoides,"Viette, 1953",species,,Aplatissa,,strangoides,,established,1618,1953,81,
256,256,Archaeoaenetus,"Simonsen, 2018",genus,Archaeoaenetus,,,,,established,1383,2018,153,
