ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInPage,remarks
3008,3008,Dipsosphecia tshimgana,"Sheljuzhko, 1935",species,,Dipsosphecia,,tshimgana,,,Sheljuzhko_1935,54,
3009,3009,Dipsosphecia ninae,"Sheljuzhko, 1935",species,,Dipsosphecia,,ninae,,,Sheljuzhko_1935,53,
3010,3009,Bembecia ninae,"(Sheljuzhko, 1935)",species,,Bembecia,,ninae,,,Sheljuzhko_1935,53,
3011,3011,Bembecia tsvetajevi,"Gorbunov, 1992",species,,Bembecia,,tsvetajevi,,,Gorbunov_1992a,249,resurrected from synonymy with Bembecia polyzona by Gorbunov (2019a)
3012,3013,Bembecia turanica,"(Erschoff, 1874)",species,,Bembecia,,turanica,,,Erschoff_1874,26,
3013,3013,Sesia turanica,"Erschoff, 1874",species,,Sesia,,turanica,,,Erschoff_1874,26,
3014,3015,Bembecia viguraea,"(Püngeler, 1912)",species,,Bembecia,,viguraea,,,Püngeler_1912,394,
3015,3015,Dipsosphecia viguraea,"Püngeler, 1912",species,,Dipsosphecia,,viguraea,,,Püngeler_1912,394,
3016,3016,Dipsosphecia wagneri,"Püngeler, 1912",species,,Dipsosphecia,,wagneri,,,Püngeler_1912,395,
3017,3016,Bembecia wagneri,"(Püngeler, 1912)",species,,Bembecia,,wagneri,,,Püngeler_1912,395,
3018,3018,Bembecia volgensis,"Gorbunov, 1995",species,,Bembecia,,volgensis,,,Gorbunov_1995a,563,
3019,3020,Bembecia vulcanica,"(Pinker, 1969)",species,,Bembecia,,vulcanica,,,Pinker_1969,75,
3020,3020,Dipsosphecia vulcanica,"Pinker, 1969",species,,Dipsosphecia,,vulcanica,,,Pinker_1969,75,
3021,3021,Bembecia yakovlevi,"Gorbunov, 2023",species,,Bembecia,,yakovlevi,,,Gorbunov_2023b,202,
3022,3022,Bembecia zebo,"Špatenka & Gorbunov, 1992",species,,Bembecia,,zebo,,,Špatenka_Gorbunov_1992,383,
3023,3023,Bembecia pamira,"Špatenka, 1992",species,,Bembecia,,pamira,,,Špatenka_1992a,433,synonymized by Garrevoet & Garrevoet (2016)
3024,3024,Bembecia zonsteini,"Gorbunov, 1994",species,,Bembecia,,zonsteini,,,Gorbunov_1994b,161,
3025,3025,Bembecia deserticola,"Špatenka, Petersen & Kallies, 1997",species,,Bembecia,,deserticola,,,Špatenka_Petersen_Kallies_1997,410,
3026,3027,Bembecia dispar,"(Staudinger, 1891)",species,,Bembecia,,dispar,,,Staudinger_1892,243,
3027,3027,Sciapteron dispar,"Staudinger, 1891",species,,Sciapteron,,dispar,,,Staudinger_1892,243,
3028,3028,Dipsosphecia oberthueri,"Le Cerf, 1916",species,,Dipsosphecia,,oberthueri,,,Le_Cerf_1916a,12,
3029,3028,Bembecia dispar var. oberthueri,"(Le Cerf, 1916)",variety,,Bembecia,,dispar,oberthueri,,Le_Cerf_1916a,12,
3030,3030,Dipsosphecia dumonti,"Le Cerf, 1920",species,,Dipsosphecia,,dumonti,,,Le_Cerf_1920,371,
3031,3030,Bembecia dispar var. dumonti,"(Le Cerf, 1920)",variety,,Bembecia,,dispar,dumonti,,Le_Cerf_1920,371,
3032,3032,Dipsosphecia deniba,"Le Cerf, 1934",species,,Dipsosphecia,,deniba,,,Le_Cerf_1934,11,
3033,3032,Bembecia deniba,"(Le Cerf, 1934)",species,,Bembecia,,deniba,,,Le_Cerf_1934,11,
3034,3034,Bembecia garrevoeti,"Lingenhöle & Bartsch, 2011",species,,Bembecia,,garrevoeti,,,Lingenhöle_Bartsch_2011,163,
3035,3035,Bembecia kappadocica,"Špatenka, 1997",species,,Bembecia,,kappadocica,,,Špatenka_1997b,50,raised to species rank by Gorbunov (2019a)
3036,3036,Bembecia kryzhanovskii,"Gorbunov, 2001",species,,Bembecia,,kryzhanovskii,,,Gorbunov_2001c,129,
3037,3037,Bembecia pashtuna,"Špatenka, 1997",species,,Bembecia,,pashtuna,,,Špatenka_1997a,31,
3038,3038,Bembecia pyronigra,"Špatenka & Kallies, 2001",species,,Bembecia,,pyronigra,,,Špatenka_Kallies_2001,200,
3039,3039,Bembecia rossica,"Gorbunov, 2019",species,,Bembecia,,rossica,,,Gorbunov_2019a,396,
3040,3040,Bembecia syzcjovi,"Gorbunov, 1990",species,,Bembecia,,syzcjovi,,,Gorbunov_1990,119,
3041,3040,Bembecia syzcjovi syzcjovi,"Gorbunov, 1990",subspecies,,Bembecia,,syzcjovi,syzcjovi,,Gorbunov_1990,Gorbunov 1990,
3042,3042,Bembecia syzcjovi alborzica,"Kallies & Špatenka, 2003",subspecies,,Bembecia,,syzcjovi,alborzica,,Kallies_Špatenka_2003a,85,
3043,3044,Bembecia vidua,"(Staudinger, 1889)",species,,Bembecia,,vidua,,,Staudinger_1889,22,
3044,3044,Sesia vidua,"Staudinger, 1889",species,,Sesia,,vidua,,,Staudinger_1889,22,
3045,3046,Bembecia apyra,"(Le Cerf, 1937)",species,,Bembecia,,apyra,,,Le_Cerf_1937b,89,
3046,3046,Dipsosphecia apyra,"Le Cerf, 1937",species,,Dipsosphecia,,apyra,,,Le_Cerf_1937b,89,
3047,3047,Bembecia zuvandica,"Gorbunov, 1987",species,,Bembecia,,zuvandica,,,Gorbunov_1987a,12,
3048,3046,Bembecia apyra apyra,"(Le Cerf, 1937)",subspecies,,Bembecia,,apyra,apyra,,Le_Cerf_1937b,Le Cerf 1937b,
3049,3049,Bembecia apyra johannesi,"Gorbunov, 1995",subspecies,,Bembecia,,apyra,johannesi,,Gorbunov_1995b,97,
3050,3050,Bembecia fibigeri,"Laštuvka & Laštuvka, 1994",species,,Bembecia,,fibigeri,,,Laštuvka_Laštuvka_1994,234,
3051,3051,Bembecia iberica,"Špatenka, 1992",species,,Bembecia,,iberica,,,Špatenka_1992a,429,
3052,3052,Bembecia kreuzbergi,"Špatenka & Bartsch, 2010",species,,Bembecia,,kreuzbergi,,,Špatenka_Bartsch_2010,41,
3053,3053,Bembecia martensi,"Gorbunov, 1994",species,,Bembecia,,martensi,,,Gorbunov_1994b,158,
3054,3054,Bembecia pavicevici,"Toševski, 1989",species,,Bembecia,,pavicevici,,,Toševski_1989,85,
3055,3054,Bembecia pavicevici pavicevici,"Toševski, 1989",subspecies,,Bembecia,,pavicevici,pavicevici,,Toševski_1989,85,
3056,3056,Bembecia pavicevici dobrovskyi,"Špatenka, 1997",subspecies,,Bembecia,,pavicevici,dobrovskyi,,Špatenka_1997b,48,
3057,3057,Bembecia peterseni,"Špatenka, 1997",species,,Bembecia,,peterseni,,,Špatenka_1997b,46,
3058,3058,Bembecia priesneri,"Kallies, Petersen & Riefenstahl, 1998",species,,Bembecia,,priesneri,,,Kallies_Petersen_Riefenstahl_1998,58,
3059,3060,Bembecia scopigera,"(Scopoli, 1763)",species,,Bembecia,,scopigera,,,Scopoli_1763,188,
3060,3060,Sphinx scopigera,"Scopoli, 1763",species,,Sphinx,,scopigera,,,Scopoli_1763,188,
3061,3061,Dipsosphecia communis,"Le Cerf, 1920",species,,Dipsosphecia,,communis,,,Le_Cerf_1920,320,
3062,3061,Bembecia communis,"(Le Cerf, 1920)",species,,Bembecia,,communis,,,Le_Cerf_1920,320,
3063,3063,Bembecia mira,"Gorbunov & Špatenka, 2001",species,,Bembecia,,mira,,,Gorbunov_Špatenka_2001,67,
3064,3064,Sesia lugubris,"Staudinger, 1871",species,,Sesia,,lugubris,,not established,Staudinger_1871,40,infrasubspecific (unavailable)
3065,3064,Bembecia scopigera f. lugubris,"(Staudinger, 1871)",form,,Bembecia,,scopigera,lugubris,not established,Staudinger_1871,40,
3066,3067,Bembecia flavida,"(Oberthür, 1890)",species,,Bembecia,,flavida,,,Oberthür_1890,24,
3067,3067,Sesia flavida,"Oberthür, 1890",species,,Sesia,,flavida,,,Oberthür_1890,24,
3068,3069,Bembecia himmighoffeni,"(Staudinger, 1866)",species,,Bembecia,,himmighoffeni,,,Staudinger_1866,51,
3069,3069,Sesia himmighoffeni,"Staudinger, 1866",species,,Sesia,,himmighoffeni,,,Staudinger_1866,51,
3070,3070,Bembecia baumgartneri,"Špatenka, 1992",species,,Bembecia,,baumgartneri,,,Špatenka_1992a,427,
3071,3072,Bembecia hymenopteriformis,"(Bellier de la Chavignerie, 1860)",species,,Bembecia,,hymenopteriformis,,,Bellier_de_la_Chavignerie_de_la_Chavignerie_1860,681,
3072,3072,Sesia hymenopteriformis,"Bellier de la Chavignerie, 1860",species,,Sesia,,hymenopteriformis,,,Bellier_de_la_Chavignerie_de_la_Chavignerie_1860,681,
3073,3073,Sesia algeriensis,"Le Cerf, 1911",species,,Sesia,,algeriensis,,,Le_Cerf_1911a,15,
3074,3073,Bembecia hymenopteriformis var. algeriensis,"(Le Cerf, 1911)",variety,,Bembecia,,hymenopteriformis,algeriensis,,Le_Cerf_1911a,15,
3075,3075,Dipsosphecia luticornis,"Mariani, 1937",species,,Dipsosphecia,,luticornis,,,Mariani_1937,8,
3076,3075,Bembecia hymenopteriformis var. luticornis,"(Mariani, 1937)",variety,,Bembecia,,hymenopteriformis,luticornis,,Mariani_1937,8,
3077,3077,Sesia ducellieri,"Le Cerf, 1911",species,,Sesia,,ducellieri,,not established,Le_Cerf_1911a,15,infrasubspecific (unavailable)
3078,3077,Bembecia hymenopteriformis f. ducellieri,"(Le Cerf, 1911)",form,,Bembecia,,hymenopteriformis,ducellieri,not established,Le_Cerf_1911a,15,
3079,3079,Dipsosphecia fulvusororcula,"Zukowsky, 1936",species,,Dipsosphecia,,fulvusororcula,,not established,Zukowsky_1936,534,infrasubspecific (unavailable)
3080,3079,Bembecia hymenopteriformis f. fulvusororcula,"(Zukowsky, 1936)",form,,Bembecia,,hymenopteriformis,fulvusororcula,not established,Zukowsky_1936,534,
3081,3082,Bembecia uroceriformis,"(Treitschke, 1834)",species,,Bembecia,,uroceriformis,,,Treitschke_1834,121,
3082,3082,Sesia uroceriformis,"Treitschke, 1834",species,,Sesia,,uroceriformis,,,Treitschke_1834,121,
3083,3082,Bembecia uroceriformis uroceriformis,"(Treitschke, 1834)",subspecies,,Bembecia,,uroceriformis,uroceriformis,,Treitschke_1834,Treitschke 1834,
3084,3084,Sesia mamertina,"Zeller, 1847",species,,Sesia,,mamertina,,,Zeller_1847b,404,
3085,3084,Bembecia mamertina,"(Zeller, 1847)",species,,Bembecia,,mamertina,,,Zeller_1847b,404,
3086,3086,Dipsosphecia atlantica,"Le Cerf, 1920",species,,Dipsosphecia,,atlantica,,,Le_Cerf_1920,271,
3087,3086,Bembecia uroceriformis var. atlantica,"(Le Cerf, 1920)",variety,,Bembecia,,uroceriformis,atlantica,,Le_Cerf_1920,271,
3088,3088,Dipsosphecia nigricornis,"Mariani, 1937",species,,Dipsosphecia,,nigricornis,,,Mariani_1937,8,
3089,3088,Bembecia uroceriformis var. nigricornis,"(Mariani, 1937)",variety,,Bembecia,,uroceriformis,nigricornis,,Mariani_1937,8,
3090,3090,Sesia monedulaeformis,"Boisduval, [1875]",species,,Sesia,,monedulaeformis,,,Boisduval_1875,398,"The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis)."
3091,3090,Bembecia uroceriformis var. monedulaeformis,"(Boisduval, [1875])",variety,,Bembecia,,uroceriformis,monedulaeformis,,Boisduval_1875,398,"The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis)."
3092,3092,Sesia athaliaeformis,"Boisduval, [1875]",species,,Sesia,,athaliaeformis,,not established,Boisduval_1875,411,unavailable by publication in synonymy
3093,3092,Bembecia uroceriformis var. athaliaeformis,"(Boisduval, [1875])",variety,,Bembecia,,uroceriformis,athaliaeformis,not established,Boisduval_1875,411,
3094,3094,Sesia monedulaeformis,"Rambur, 1840",species,,Sesia,,monedulaeformis,,not established,Boisduval_1829_1844,43,"The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis).; nomen nudum"
3095,3094,Bembecia uroceriformis var. monedulaeformis,"(Rambur, 1840)",variety,,Bembecia,,uroceriformis,monedulaeformis,not established,Boisduval_1829_1844,43,"The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis)."
3096,3096,Sesia monedulaeformis,"Rambur, 1858",species,,Sesia,,monedulaeformis,,not established,Rambur_1858_1866,"146, pl. 2, fig. 2","The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis).; unavailable by publication in synonymy"
3097,3096,Bembecia monedulaeformis,"(Rambur, 1858)",species,,Bembecia,,monedulaeformis,,not established,Rambur_1858_1866,"146, pl. 2, fig. 2","The synonymy of the taxon monedulaeformis Rambur with Bembecia uroceriformis (Treitschke 1834) is already stated by Rambur (1858[-1866]), confirmed by pl. 2, fig. 2. The taxon has erroneously been assigned to Synanthedon andrenaeformis (Laspeyres 1801) since Boisduval (1840) and Staudinger (1856). Dalla Torre & Strand (1925) linked it with Chamaesphecia anthraciformis (Rambur 1832) because of the homonymy with S. anthraciformis Esper (a synonym of S. andrenaeformis)."
3098,3098,Bembecia uroceriformis f. subiti,"Tautel, 2009",form,,Bembecia,,uroceriformis,subiti,not established,Tautel_2009,37,infrasubspecific (unavailable)
3099,3100,Bembecia uroceriformis armoricana,"(Oberthür, [1907])",subspecies,,Bembecia,,uroceriformis,armoricana,,Oberthür_1907,1,
3100,3100,Sesia armoricana,"Oberthür, [1907]",species,,Sesia,,armoricana,,,Oberthür_1907,1,
3101,3102,Bembecia astragali,"(Joannis, de, 1909)",species,,Bembecia,,astragali,,,Joannis_de_1909,183,
3102,3102,Sesia astragali,"Joannis, de, 1909",species,,Sesia,,astragali,,,Joannis_de_1909,183,
3103,3103,Bembecia igueri,"Bettag & Bläsius, 1998",species,,Bembecia,,igueri,,,Bettag_Bläsius_1998,71,
3104,3104,Bembecia bartschi,"Garrevoet & Lingenhöle, 2011",species,,Bembecia,,bartschi,,,Garrevoet_Lingenhöle_2011,157,
3105,3105,Bembecia blanka,"Špatenka, 2001",species,,Bembecia,,blanka,,,Špatenka_2001,78,
3106,3106,Bembecia damascena,"Špatenka & Pavlicko, 2011",species,,Bembecia,,damascena,,,Špatenka_Pavlicko_2011,150,
3107,3107,Bembecia fokidensis,"Toševski, 1991",species,,Bembecia,,fokidensis,,,Toševski_1991,169,
3108,3108,Bembecia gegamica,"Gorbunov, 1991",species,,Bembecia,,gegamica,,,Gorbunov_1991a,131,
3109,3110,Bembecia megillaeformis,"(Hübner, [1813])",species,,Bembecia,,megillaeformis,,,Hübner_1796_1825,fig. 114,
3110,3110,Sphinx megillaeformis,"Hübner, [1813]",species,,Sphinx,,megillaeformis,,,Hübner_1796_1825,fig. 114,
3111,3110,Bembecia megillaeformis megillaeformis,"(Hübner, [1813])",subspecies,,Bembecia,,megillaeformis,megillaeformis,,Hübner_1796_1825,Hübner [1813],
3112,3112,Sesia megilliformis,"Staudinger, 1856",species,,Sesia,,megilliformis,,not established,Staudinger_1856,146,incorrect emendation
3113,3112,Bembecia megilliformis,"(Staudinger, 1856)",species,,Bembecia,,megilliformis,,not established,Staudinger_1856,146,
3114,3114,Bembecia megillaeformis luqueti,"Špatenka, 1992",subspecies,,Bembecia,,megillaeformis,luqueti,,Špatenka_1992a,434,
3115,3115,Bembecia molleti,"Kallies & Špatenka, 2003",species,,Bembecia,,molleti,,,Kallies_Špatenka_2003a,89,
3116,3117,Bembecia parthica,"(Lederer, 1870)",species,,Bembecia,,parthica,,,Lederer_1870a,27,
3117,3117,Sesia parthica,"Lederer, 1870",species,,Sesia,,parthica,,,Lederer_1870a,27,
3118,3118,Bembecia puella,"Laštuvka, 1989",species,,Bembecia,,puella,,,Laštuvka_1989,85,
3119,3119,Bembecia daghestanica,"Gorbunov, 1991",species,,Bembecia,,daghestanica,,,Gorbunov_1991a,129,
3120,3120,Bembecia aladagica,"Gorbunov & Špatenka, 2001",species,,Bembecia,,aladagica,,,Gorbunov_Špatenka_2001,62,
3121,3122,Bembecia sanguinolenta,"(Lederer, 1853)",species,,Bembecia,,sanguinolenta,,,Lederer_1853,81,
3122,3122,Sesia sanguinolenta,"Lederer, 1853",species,,Sesia,,sanguinolenta,,,Lederer_1853,81,tengyraeformis Herrich-Schäffer 1851
3123,3122,Bembecia sanguinolenta sanguinolenta,"(Lederer, 1853)",subspecies,,Bembecia,,sanguinolenta,sanguinolenta,,Lederer_1853,Lederer 1853,
3124,3124,Sesia tengyraeformis,"Herrich-Schäffer, 1851",species,,Sesia,,tengyraeformis,,,Herrich_Schäffer_1851_1856,"pl. 10, fig. 59",
3125,3124,Bembecia tengyraeformis,"(Herrich-Schäffer, 1851)",species,,Bembecia,,tengyraeformis,,,Herrich_Schäffer_1851_1856,"pl. 10, fig. 59",
3126,3126,Sciapteron ponticum,"Staudinger, 1891",species,,Sciapteron,,ponticum,,,Staudinger_1892,241,2
3127,3126,Bembecia sanguinolenta var. ponticum,"(Staudinger, 1891)",variety,,Bembecia,,sanguinolenta,ponticum,,Staudinger_1892,241,
3128,3128,Sciapteron splendidum,"Staudinger, 1891",species,,Sciapteron,,splendidum,,,Staudinger_1892,242,
3129,3128,Bembecia splendidum,"(Staudinger, 1891)",species,,Bembecia,,splendidum,,,Staudinger_1892,242,
3130,3130,Dipsosphecia miranda,"Le Cerf, 1914",species,,Dipsosphecia,,miranda,,,Le_Cerf_1914d,423,
3131,3130,Bembecia sanguinolenta f. miranda,"(Le Cerf, 1914)",form,,Bembecia,,sanguinolenta,miranda,,Le_Cerf_1914d,423,
3132,3133,Bembecia sanguinolenta turcmena,"(Bartel, 1912)",subspecies,,Bembecia,,sanguinolenta,turcmena,,Bartel_1912,396,"transferred to pontica by Garrevoet, Garrevoet & Özbek (2007); pontica has been transferred to sanguinolenta by Špatenka & Pavlicko (2011); cited by Špatenka & Pavlicko (2011) as ssp. of transcaucasica without transferring it formally to that taxon, but according to barcode sequences (BOLD project ""Global Sesiidae - Clearwing Moths of the World"", unpublished) more close related to sanguinolenta/pontica!"
3133,3133,Dipsosphecia turcmena,"Bartel, 1912",species,,Dipsosphecia,,turcmena,,,Bartel_1912,396,"transferred to pontica by Garrevoet, Garrevoet & Özbek (2007); pontica has been transferred to sanguinolenta by Špatenka & Pavlicko (2011); cited by Špatenka & Pavlicko (2011) as ssp. of transcaucasica without transferring it formally to that taxon, but according to barcode sequences (BOLD project ""Global Sesiidae - Clearwing Moths of the World"", unpublished) more close related to sanguinolenta/pontica!"
3134,3134,Bembecia staryi,"Špatenka & Gorbunov, 1992",species,,Bembecia,,staryi,,,Špatenka_Gorbunov_1992,386,
3135,3135,Bembecia stuebingeri,"Sobczyk, Kallies & Riefenstahl, 2007",species,,Bembecia,,stuebingeri,,,Sobczyk_Kallies_Riefenstahl_2007,24,
3136,3137,Bembecia transcaucasicum,"(Staudinger, 1891)",species,,Bembecia,,transcaucasicum,,,Staudinger_1892,242,"transferred to sanguinolenta by Garrevoet, Garrevoet & Özbek (2007); cited as bona species by Špatenka & Pavlicko (2011) - taxonomic position to be clarified!"
3137,3137,Sciapteron transcaucasicum,"Staudinger, 1891",species,,Sciapteron,,transcaucasicum,,,Staudinger_1892,242,"transferred to sanguinolenta by Garrevoet, Garrevoet & Özbek (2007); cited as bona species by Špatenka & Pavlicko (2011) - taxonomic position to be clarified!"
3138,3137,Bembecia transcaucasicum transcaucasicum,"(Staudinger, 1891)",subspecies,,Bembecia,,transcaucasicum,transcaucasicum,,Staudinger_1892,Staudinger 1891,
3139,3139,Sesia romanovi,"Bartel, 1902",species,,Sesia,,romanovi,,,Bartel_1902,354,
3140,3139,Bembecia romanovi,"(Bartel, 1902)",species,,Bembecia,,romanovi,,,Bartel_1902,354,
3141,3141,Bembecia transcaucasicum drusa,"Špatenka & Pavlicko, 2011",subspecies,,Bembecia,,transcaucasicum,drusa,,Špatenka_Pavlicko_2011,150,
3142,3143,Bembecia coreacola,"(Matsumura, 1931)",species,,Bembecia,,coreacola,,,Matsumura_1931a,1012,
3143,3143,Chamanthedon coreacola,"Matsumura, 1931",species,,Chamanthedon,,coreacola,,,Matsumura_1931a,1012,
3144,3145,Bembecia kaszabi,"(Căpușe, 1973)",species,,Bembecia,,kaszabi,,,Căpușe_1973a,114,
3145,3145,Scalarignathia kaszabi,"Căpușe, 1973",species,,Scalarignathia,,kaszabi,,,Căpușe_1973a,114,
3146,3147,Bembecia sinensis,"(Hampson, 1919)",species,,Bembecia,,sinensis,,,Hampson_1919,59,
3147,3147,Monopetalotaxis sinensis,"Hampson, 1919",species,,Monopetalotaxis,,sinensis,,,Hampson_1919,59,
3148,3149,Bembecia ussuriensis,"(Gorbunov & Arita, 1995)",species,,Bembecia,,ussuriensis,,,Gorbunov_Arita_1995c,261,
3149,3149,Scalarignathia ussuriensis,"Gorbunov & Arita, 1995",species,,Scalarignathia,,ussuriensis,,,Gorbunov_Arita_1995c,261,
3150,3150,Bembecia hofmanni,"Kallies & Špatenka, 2003",species,,Bembecia,,hofmanni,,,Kallies_Špatenka_2003a,87,
3151,3152,Bembecia balkis,"(Le Cerf, 1937)",species,,Bembecia,,balkis,,,Le_Cerf_1937a,42,erroneously assigned to Oriental region by Pühringer & Kallies (2004)
3152,3152,Pyropteron balkis,"Le Cerf, 1937",species,,Pyropteron,,balkis,,,Le_Cerf_1937a,42,erroneously assigned to Oriental region by Pühringer & Kallies (2004)
3153,3152,Bembecia balkis balkis,"(Le Cerf, 1937)",subspecies,,Bembecia,,balkis,balkis,,Le_Cerf_1937a,Le Cerf 1937a,
3154,3154,Bembecia balkis atrocaudata,"Wiltshire, 1986",subspecies,,Bembecia,,balkis,atrocaudata,,Wiltshire_1986,267,
3155,3155,Pyropteron,"Newman, 1832",genus,Pyropteron,,,,,,Newman_1832b,75,
3156,3156,Pyropterum,"Agassiz, [1847]",genus,Pyropterum,,,,,not established,Agassiz_1847,319,incorrect emendation
3157,3157,Synansphecia,"Căpușe, 1973",genus,Synansphecia,,,,,,Căpușe_1973b,166,"see Bartsch, Pühringer, Milla, Lingenhöle & Kallies (2021)"
3158,3159,Pyropteron chrysidiformis,"(Esper, 1782)",species,,Pyropteron,,chrysidiformis,,,Esper_1778_1786,210,
3159,3159,Sphinx chrysidiformis,"Esper, 1782",species,,Sphinx,,chrysidiformis,,,Esper_1778_1786,210,
3160,3159,Pyropteron chrysidiformis chrysidiformis,"(Esper, 1782)",subspecies,,Pyropteron,,chrysidiformis,chrysidiformis,,Esper_1778_1786,Esper 1782,
3161,3161,Sesia crabroniformis,"Fabricius, 1793",species,,Sesia,,crabroniformis,,,Fabricius_1793,383,
3162,3161,Pyropteron crabroniformis,"(Fabricius, 1793)",species,,Pyropteron,,crabroniformis,,,Fabricius_1793,383,
3163,3163,Sesia polistiformis,"Boisduval, 1840",species,,Sesia,,polistiformis,,,Boisduval_1840,41,
3164,3163,Pyropteron polistiformis,"(Boisduval, 1840)",species,,Pyropteron,,polistiformis,,,Boisduval_1840,41,
